environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5853826,8999295,654.102,2583136,8999296,1.68178e+08,5853826,1.02143e+08,0,0,0,0,0,2753147,0,2.70321e+08
grid,8,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,368444913,378541033,41176.6,2583136,378541034,7.88675e+09,378541034,7.53877e+09,624,4.26715e+06,0,0,9896699,371996793,1.97096e+08,1.54298e+10
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5853826,8999295,658.671,2583136,8999296,1.68773e+08,5853826,1.01972e+08,0,0,0,0,0,2753147,0,2.70745e+08
grid,8,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,358314715,367894059,38803.5,2583136,367894060,7.49768e+09,367894060,7.01629e+09,622,3.69789e+06,0,0,9334658,361353809,1.78026e+08,1.45177e+10
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5853826,8999295,655.824,2583136,8999296,1.70195e+08,5853826,1.00724e+08,0,0,0,0,0,2753147,0,2.70919e+08
grid,8,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,319685671,327104440,34875.1,2583136,327104441,6.62487e+09,327104441,6.12264e+09,543,3.02042e+06,0,0,7158921,320564148,1.33999e+08,1.27505e+10
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5853826,8999295,657.349,2583136,8999296,1.69715e+08,5853826,1.00793e+08,0,0,0,0,0,2753147,0,2.70508e+08
grid,8,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,328127707,335816142,35020.5,2583136,335816143,6.71279e+09,335816143,6.21816e+09,552,2.80706e+06,0,0,7444664,329277955,1.3785e+08,1.29338e+10
grid,9,"A* with IndexedHeap (D=2)",19998,5998317,9218612,1806.55,2583136,6400141,7.44725e+08,5998317,4.44994e+08,0,0,2818472,1.86521e+08,0,2818472,0,1.37624e+09
grid,9,"ANA* with IndexedHeap (D=2)",19998,666973685,678944662,119716,2583136,667064456,3.38782e+10,667064456,4.38947e+10,572,4.64919e+08,11880207,5.9259e+08,0,671745134,0,7.88303e+10
grid,9,"ANA* with BucketHeap (D=2)",19998,576436933,586372638,80545.8,2583136,586372639,1.45761e+10,586372639,2.43678e+10,628,8.05823e+06,0,0,9817791,579543039,4.07997e+08,3.8952e+10
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5953171,9149917,701.165,2583136,9149918,1.74364e+08,5953171,1.27325e+08,0,0,0,0,0,2798954,0,3.01689e+08
grid,9,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,575657358,585548778,81303.7,2583136,585548779,1.5933e+10,585548779,2.38681e+10,629,8.94516e+06,0,0,9773813,578720947,3.98399e+08,3.981e+10
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5953171,9149917,666.917,2583136,9149918,1.73578e+08,5953171,1.0387e+08,0,0,0,0,0,2798954,0,2.77448e+08
grid,9,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,429609684,440065106,47895.6,2583136,440065107,9.48796e+09,440065107,9.33019e+09,547,4.87653e+06,0,0,10309515,433441969,2.18581e+08,1.8823e+10
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5953171,9149917,668.082,2583136,9149918,1.73017e+08,5953171,1.03578e+08,0,0,0,0,0,2798954,0,2.76596e+08
grid,9,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,401566618,411550679,43823,2583136,411550680,8.56343e+09,411550680,8.18707e+09,643,4.47303e+06,0,0,9826341,404930945,1.95478e+08,1.6755e+10
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5953171,9149917,665.745,2583136,9149918,1.71991e+08,5953171,1.02046e+08,0,0,0,0,0,2798954,0,2.74037e+08
grid,9,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,380775101,388727768,41784.9,2583136,388727769,8.05816e+09,388727769,7.56704e+09,575,3.62735e+06,0,0,7490989,382110712,1.45821e+08,1.56288e+10
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5953171,9149917,701.126,2583136,9149918,1.83271e+08,5953171,1.06629e+08,0,0,0,0,0,2798954,0,2.899e+08
grid,9,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,361327642,370929332,39879.6,2583136,370929333,7.68849e+09,370929333,7.14217e+09,603,3.46813e+06,0,0,9173451,364311455,1.76633e+08,1.48341e+10
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5953171,9149917,692.2,2583136,9149918,1.80113e+08,5953171,1.04988e+08,0,0,0,0,0,2798954,0,2.85101e+08
grid,9,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,368299558,375891646,39432.7,2583136,375891647,7.57356e+09,375891647,6.99384e+09,627,3.61469e+06,0,0,7078927,369275188,1.3171e+08,1.4571e+10
grid,10,"A* with IndexedHeap (D=2)",19998,6061196,9315249,1807.63,2583136,6466129,7.273e+08,6061196,4.53313e+08,0,0,2849121,1.88497e+08,0,2849121,0,1.36911e+09
grid,10,"ANA* with IndexedHeap (D=2)",19998,578637816,589943280,101651,2583136,578719879,2.87277e+10,578719879,3.72528e+10,568,4.22144e+08,11223402,5.42012e+08,0,583050587,0,6.69447e+10
grid,10,"ANA* with BucketHeap (D=2)",19998,587271768,598008200,81364.3,2583136,598008201,1.47471e+10,598008201,2.45078e+10,637,7.9024e+06,0,0,10600370,590611770,4.34429e+08,3.92628e+10
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6347768,9757116,735.96,2583136,9757117,1.83837e+08,6347768,1.33951e+08,0,0,0,0,0,2985641,0,3.17788e+08
grid,10,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,601287222,612791721,85746.9,2583136,612791722,1.67548e+10,612791722,2.50246e+10,647,8.79417e+06,0,0,11366038,605515531,4.64156e+08,4.17882e+10
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6347768,9757116,733.091,2583136,9757117,1.8902e+08,6347768,1.14355e+08,0,0,0,0,0,2985641,0,3.03375e+08
grid,10,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,436928434,448282321,50559.1,2583136,448282322,9.98138e+09,448282322,9.8264e+09,726,6.28192e+06,0,0,11145937,441251952,2.4432e+08,1.98141e+10
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6347768,9757116,719.399,2583136,9757117,1.85749e+08,6347768,1.09888e+08,0,0,0,0,0,2985641,0,2.95637e+08
grid,10,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,388052088,397576856,43111.8,2583136,397576857,8.39616e+09,397576857,8.06388e+09,610,4.19166e+06,0,0,9367491,390543475,1.89997e+08,1.64642e+10
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6347768,9757116,717.418,2583136,9757117,1.84864e+08,6347768,1.10056e+08,0,0,0,0,0,2985641,0,2.9492e+08
grid,10,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,341107280,349366496,37084.7,2583136,349366497,7.13054e+09,349366497,6.69839e+09,613,3.61622e+06,0,0,7894033,342337379,1.51352e+08,1.38326e+10
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6347768,9757116,711.797,2583136,9757117,1.8579e+08,6347768,1.10334e+08,0,0,0,0,0,2985641,0,2.96124e+08
grid,10,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,356633640,366041084,38277,2583136,366041085,7.37728e+09,366041085,6.85e+09,570,3.12071e+06,0,0,8925182,359005049,1.67024e+08,1.42304e+10
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6347768,9757116,707.19,2583136,9757117,1.83462e+08,6347768,1.08767e+08,0,0,0,0,0,2985641,0,2.92229e+08
grid,10,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,345779812,354018997,36649.6,2583136,354018998,7.07388e+09,354018998,6.52919e+09,563,2.80971e+06,0,0,7852991,346988331,1.44833e+08,1.36059e+10
grid,11,"A* with IndexedHeap (D=2)",19998,5976302,9187458,1724.26,2583136,6374252,6.98206e+08,5976302,4.36411e+08,0,0,2813207,1.75124e+08,0,2813207,0,1.30974e+09
grid,11,"ANA* with IndexedHeap (D=2)",19998,574343233,586392114,101351,2583136,574430882,2.85085e+10,574430882,3.73727e+10,658,4.96301e+08,11961233,5.91811e+08,0,579581075,0,6.69693e+10
grid,11,"ANA* with BucketHeap (D=2)",19998,612039513,625946334,86002.4,2583136,625946335,1.56558e+10,625946335,2.56225e+10,550,6.79955e+06,0,0,13591745,618400369,5.56365e+08,4.12851e+10
grid,11,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6512103,10007143,778.465,2583136,10007144,1.96247e+08,6512103,1.41105e+08,0,0,0,0,0,3062095,0,3.37352e+08
grid,11,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,613049376,626946077,86705.6,2583136,626946078,1.70557e+10,626946078,2.51352e+10,551,7.16396e+06,0,0,13581574,619400111,5.44505e+08,4.21981e+10
grid,11,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6512103,10007143,739.639,2583136,10007144,1.91529e+08,6512103,1.15359e+08,0,0,0,0,0,3062095,0,3.06888e+08
grid,11,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,439078871,451099814,49204.4,2583136,451099815,9.74415e+09,451099815,9.56943e+09,597,4.95806e+06,0,0,11663270,443828734,2.4742e+08,1.93185e+10
grid,11,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6512103,10007143,733.325,2583136,10007144,1.88314e+08,6512103,1.12456e+08,0,0,0,0,0,3062095,0,3.0077e+08
grid,11,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,409869371,419947138,44681.9,2583136,419947139,8.72507e+09,419947139,8.3351e+09,683,4.50244e+06,0,0,9912552,412672922,1.96744e+08,1.70647e+10
grid,11,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6512103,10007143,724.013,2583136,10007144,1.87264e+08,6512103,1.11853e+08,0,0,0,0,0,3062095,0,2.99118e+08
grid,11,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,382050611,390579546,40954.1,2583136,390579547,7.92639e+09,390579547,7.45713e+09,593,3.56432e+06,0,0,8356497,383365974,1.59546e+08,1.53871e+10
grid,11,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6512103,10007143,723.493,2583136,10007144,1.89147e+08,6512103,1.10902e+08,0,0,0,0,0,3062095,0,3.00049e+08
grid,11,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,352305923,360728132,37436.1,2583136,360728133,7.23313e+09,360728133,6.71474e+09,593,3.14702e+06,0,0,8121428,353514940,1.51175e+08,1.3951e+10
grid,11,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6512103,10007143,720.156,2583136,10007144,1.87136e+08,6512103,1.11409e+08,0,0,0,0,0,3062095,0,2.98545e+08
grid,11,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,373996522,382535485,39554.1,2583136,382535486,7.66979e+09,382535486,7.06113e+09,557,2.76543e+06,0,0,8279465,375321672,1.52829e+08,1.47337e+10
grid,12,"A* with IndexedHeap (D=2)",19998,6181563,9496530,1861.63,2583136,6597028,7.52788e+08,6181563,4.7427e+08,0,0,2899503,1.88423e+08,0,2899503,0,1.41548e+09
grid,12,"ANA* with IndexedHeap (D=2)",19998,671633857,684226003,120591,2583136,671718086,3.42686e+10,671718086,4.42193e+10,601,4.96428e+08,12507918,6.19425e+08,0,677109233,0,7.96037e+10
grid,12,"ANA* with BucketHeap (D=2)",19998,651396343,663219733,90723,2583136,663219734,1.64065e+10,663219734,2.73895e+10,523,6.5069e+06,0,0,11680988,656150988,4.82399e+08,4.38026e+10
grid,12,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6041734,9283059,700.351,2583136,9283060,1.75618e+08,6041734,1.27907e+08,0,0,0,0,0,2837237,0,3.03525e+08
grid,12,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,640042583,651681039,90607.3,2583136,651681040,1.76853e+10,651681040,2.66244e+10,522,6.93132e+06,0,0,11495956,644645075,4.69667e+08,4.43166e+10
grid,12,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6041734,9283059,674.702,2583136,9283060,1.74853e+08,6041734,1.05905e+08,0,0,0,0,0,2837237,0,2.80759e+08
grid,12,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,483248587,494580667,53653.8,2583136,494580668,1.06371e+10,494580668,1.04571e+10,587,4.64487e+06,0,0,11173963,487778825,2.36256e+08,2.10989e+10
grid,12,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6041734,9283059,676.891,2583136,9283060,1.75623e+08,6041734,1.05261e+08,0,0,0,0,0,2837237,0,2.80884e+08
grid,12,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,411858034,421740125,46239.4,2583136,421740126,9.01168e+09,421740126,8.6177e+09,444,3.18456e+06,0,0,9707612,414919199,1.98362e+08,1.76326e+10
grid,12,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6041734,9283059,678.766,2583136,9283060,1.76815e+08,6041734,1.03774e+08,0,0,0,0,0,2837237,0,2.80589e+08
grid,12,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,353707302,361884720,38708.1,2583136,361884721,7.47774e+09,361884721,7.00412e+09,542,3.31014e+06,0,0,7933738,355169197,1.53554e+08,1.44852e+10
grid,12,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6041734,9283059,676.657,2583136,9283060,1.75955e+08,6041734,1.03708e+08,0,0,0,0,0,2837237,0,2.79663e+08
grid,12,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,346294583,353749844,37141,2583136,353749845,7.15643e+09,353749845,6.65133e+09,525,2.91725e+06,0,0,7152722,347033370,1.34488e+08,1.38107e+10
grid,12,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6041734,9283059,668.668,2583136,9283060,1.73471e+08,6041734,1.04258e+08,0,0,0,0,0,2837237,0,2.77729e+08
grid,12,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,342181440,347851759,36226.7,2583136,347851760,6.97655e+09,347851760,6.44723e+09,566,2.89416e+06,0,0,5539749,341133289,1.02676e+08,1.34267e+10
grid,13,"A* with IndexedHeap (D=2)",19998,6227878,9571322,1853.57,2583136,6644334,7.44264e+08,6227878,4.70249e+08,0,0,2926989,1.88881e+08,0,2926989,0,1.40339e+09
grid,13,"ANA* with IndexedHeap (D=2)",19998,627085929,640727336,109735,2583136,627249417,3.09898e+10,627249417,4.02516e+10,722,5.36961e+08,13477920,6.8783e+08,0,633516352,0,7.24663e+10
grid,13,"ANA* with BucketHeap (D=2)",19998,616878228,629799769,84503.5,2583136,629799770,1.53805e+10,629799770,2.52908e+10,528,7.09182e+06,0,0,12772127,622492984,5.12888e+08,4.06784e+10
grid,13,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6429765,9881259,751.429,2583136,9881260,1.88257e+08,6429765,1.36365e+08,0,0,0,0,0,3022175,0,3.24622e+08
grid,13,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,616878043,629799756,88794.6,2583136,629799757,1.72946e+10,629799757,2.55397e+10,528,6.96434e+06,0,0,12772295,622492966,5.17944e+08,4.28413e+10
grid,13,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6429765,9881259,745.264,2583136,9881260,1.91915e+08,6429765,1.15152e+08,0,0,0,0,0,3022175,0,3.07067e+08
grid,13,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,439081602,449734126,49900.9,2583136,449734127,9.71394e+09,449734127,9.57383e+09,722,5.41603e+06,0,0,10395624,442601924,2.21299e+08,1.92932e+10
grid,13,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6429765,9881259,714.414,2583136,9881260,1.83941e+08,6429765,1.10439e+08,0,0,0,0,0,3022175,0,2.9438e+08
grid,13,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,373608748,383330702,40746.7,2583136,383330703,7.95202e+09,383330703,7.60558e+09,614,3.9786e+06,0,0,9537341,376235365,1.89228e+08,1.55616e+10
grid,13,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6429765,9881259,709.782,2583136,9881260,1.83803e+08,6429765,1.09552e+08,0,0,0,0,0,3022175,0,2.93356e+08
grid,13,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,371332806,380788376,40354.8,2583136,380788377,7.72648e+09,380788377,7.24908e+09,567,3.37389e+06,0,0,9232412,373695604,1.75758e+08,1.49789e+10
grid,13,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6429765,9881259,725.59,2583136,9881260,1.89097e+08,6429765,1.11566e+08,0,0,0,0,0,3022175,0,3.00662e+08
grid,13,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,346788085,352452473,36637,2583136,352452474,7.07896e+09,352452474,6.5674e+09,518,2.97247e+06,0,0,5539882,345319425,1.03227e+08,1.36493e+10
grid,13,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6429765,9881259,715.323,2583136,9881260,1.85156e+08,6429765,1.09916e+08,0,0,0,0,0,3022175,0,2.95072e+08
grid,13,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,356157700,364390850,38200.7,2583136,364390851,7.27884e+09,364390851,6.70771e+09,519,2.76277e+06,0,0,8005518,357261422,1.47366e+08,1.39893e+10
