environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns,instance_number
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6454418,9919163,711.296,2598616,9919164,186161000.0,6454418,110987000.0,0,0.0,0,0.0,0,3033394,0.0,297148000.0,130
grid,8,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,399170596,409511137,42627.2,2598616,409511138,8314540000.0,409511138,7739830000.0,546,3352050.0,0,0.0,10055955,402272644,190059000.0,16057700000.0,131
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6454418,9919163,741.778,2598616,9919164,191823000.0,6454418,114414000.0,0,0.0,0,0.0,0,3033394,0.0,306237000.0,132
grid,8,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,372334485,381602860,39634.2,2598616,381602861,7703110000.0,381602861,7109630000.0,509,2930160.0,0,0.0,8709809,374445822,162272000.0,14815700000.0,133
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6454418,9919163,714.932,2598616,9919164,187047000.0,6454418,109921000.0,0,0.0,0,0.0,0,3033394,0.0,296968000.0,134
grid,8,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,380009509,389743668,40087.4,2598616,389743669,7811620000.0,389743669,7154850000.0,505,2759960.0,0,0.0,9320787,382509241,171110000.0,14969200000.0,135
grid,9,A* with IndexedHeap (D=2),19998,6175966,9494465,1807.68,2598616,6587922,721645000.0,6175966,462275000.0,0,0.0,2906544,183604000.0,0,2906544,0.0,1367520000.0,136
grid,9,ANA* with IndexedHeap (D=2),19998,596496934,606862581,106774.0,2598616,596580894,30382200000.0,596580894,39229900000.0,471,368110000.0,10281688,497374000.0,0,599689375,0.0,70477600000.0,137
grid,9,ANA* with BucketHeap (D=2),19998,635544715,646930236,87933.1,2598616,646930237,16036700000.0,646930237,26625600000.0,788,10112600.0,0,0.0,11265985,640029692,463673000.0,42672500000.0,138
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5957842,9155832,686.982,2598616,9155833,172525000.0,5957842,123238000.0,0,0.0,0,0.0,0,2798390,0.0,295763000.0,139
grid,9,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,634714540,646077708,88901.6,2598616,646077709,17532600000.0,646077709,25865500000.0,785,10555200.0,0,0.0,11243710,639177112,450138000.0,43408700000.0,140
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5957842,9155832,667.496,2598616,9155833,173551000.0,5957842,103660000.0,0,0.0,0,0.0,0,2798390,0.0,277211000.0,141
grid,9,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,409096795,418923946,45594.8,2598616,418923947,9072120000.0,418923947,8879420000.0,760,5872030.0,0,0.0,9679553,412155938,205166000.0,17957400000.0,142
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5957842,9155832,660.618,2598616,9155833,170997000.0,5957842,101822000.0,0,0.0,0,0.0,0,2798390,0.0,272819000.0,143
grid,9,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,378851111,387757706,41587.0,2598616,387757707,8180200000.0,387757707,7763740000.0,680,4550190.0,0,0.0,8756878,380980994,175332000.0,15948500000.0,144
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5957842,9155832,712.264,2598616,9155833,186563000.0,5957842,110069000.0,0,0.0,0,0.0,0,2798390,0.0,296632000.0,145
grid,9,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,374072401,382258164,41601.0,2598616,382258165,8083860000.0,382258165,7526880000.0,669,3992660.0,0,0.0,8023319,375483745,157984000.0,15614700000.0,146
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5957842,9155832,667.509,2598616,9155833,174804000.0,5957842,102674000.0,0,0.0,0,0.0,0,2798390,0.0,277478000.0,147
grid,9,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,358810653,367171027,38624.6,2598616,367171028,7513190000.0,367171028,6926850000.0,581,3266960.0,0,0.0,8043443,360400046,151743000.0,14443300000.0,148
grid,9,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5957842,9155832,656.577,2598616,9155833,172249000.0,5957842,101755000.0,0,0.0,0,0.0,0,2798390,0.0,274004000.0,149
grid,9,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,359871053,367870051,37795.3,2598616,367870052,7336650000.0,367870052,6748520000.0,610,3320930.0,0,0.0,7833680,361233798,143708000.0,14088500000.0,150
grid,10,A* with IndexedHeap (D=2),19998,5431285,8347479,1666.71,2598616,5798560,697875000.0,5431285,412685000.0,0,0.0,2548920,161749000.0,0,2548920,0.0,1272310000.0,151
grid,10,ANA* with IndexedHeap (D=2),19998,680564190,693823684,119722.0,2598616,680677355,34229900000.0,680677355,43770100000.0,821,534536000.0,13146330,653045000.0,0,686941161,0.0,79187500000.0,152
grid,10,ANA* with BucketHeap (D=2),19998,553979808,566172369,76094.3,2598616,566172370,13951900000.0,566172370,22945100000.0,587,7195690.0,0,0.0,12049270,559245520,488317000.0,36904100000.0,153
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5884376,9043719,699.507,2598616,9043720,175987000.0,5884376,125928000.0,0,0.0,0,0.0,0,2765942,0.0,301916000.0,154
grid,10,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,553404945,565602085,79220.4,2598616,565602086,15719200000.0,565602086,22882800000.0,588,8348750.0,0,0.0,12054025,558681267,487675000.0,38610400000.0,155
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5884376,9043719,656.457,2598616,9043720,170469000.0,5884376,102932000.0,0,0.0,0,0.0,0,2765942,0.0,273401000.0,156
grid,10,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,397694980,408715486,44819.2,2598616,408715487,8958360000.0,408715487,8684660000.0,535,4666060.0,0,0.0,10844769,401872037,230437000.0,17647700000.0,157
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5884376,9043719,646.362,2598616,9043720,168085000.0,5884376,100678000.0,0,0.0,0,0.0,0,2765942,0.0,268763000.0,158
grid,10,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,350354220,359972542,38247.3,2598616,359972543,7530600000.0,359972543,7124600000.0,518,3768280.0,0,0.0,9446327,353304688,186962000.0,14659000000.0,159
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5884376,9043719,659.647,2598616,9043720,170889000.0,5884376,101568000.0,0,0.0,0,0.0,0,2765942,0.0,272457000.0,160
grid,10,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,308197694,315968838,32897.6,2598616,315968839,6412460000.0,315968839,5970620000.0,443,2598500.0,0,0.0,7609783,309461756,143796000.0,12385700000.0,161
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5884376,9043719,662.287,2598616,9043720,171643000.0,5884376,102293000.0,0,0.0,0,0.0,0,2765942,0.0,273935000.0,162
grid,10,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,299015251,305141062,31548.8,2598616,305141063,6121260000.0,305141063,5668460000.0,512,2829710.0,0,0.0,5985974,298629549,111199000.0,11792600000.0,163
grid,10,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5884376,9043719,656.63,2598616,9043720,170332000.0,5884376,101414000.0,0,0.0,0,0.0,0,2765942,0.0,271745000.0,164
grid,10,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,305236529,311827858,32306.2,2598616,311827859,6268470000.0,311827859,5777080000.0,477,2413870.0,0,0.0,6398615,305312166,118544000.0,12048000000.0,165
grid,0,A* with IndexedHeap (D=2),19998,6332910,9731395,1859.47,2429472,6755275,762247000.0,6332910,468151000.0,0,0.0,2976121,185713000.0,0,2976121,0.0,1416110000.0,166
grid,0,ANA* with IndexedHeap (D=2),19998,600612013,613275035,104437.0,2429908,600693438,29584600000.0,600693438,38396200000.0,726,481172000.0,12581598,600960000.0,0,605951293,0.0,69062900000.0,167
grid,0,ANA* with BucketHeap (D=2),19998,614457872,627718267,81981.0,2429908,627718268,15086300000.0,627718268,24954200000.0,446,5485600.0,0,0.0,13063222,620485798,519314000.0,40046000000.0,168
grid,0,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6095000,9366366,697.659,2429908,9366367,176702000.0,6095000,128703000.0,0,0.0,0,0.0,0,2864530,0.0,305405000.0,169
grid,0,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,614458132,627718719,83188.1,2429908,627718720,16550800000.0,627718720,24548800000.0,446,6023670.0,0,0.0,13063412,620486250,510882000.0,41105600000.0,170
grid,0,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6095000,9366366,673.327,2429908,9366367,175302000.0,6095000,105811000.0,0,0.0,0,0.0,0,2864530,0.0,281113000.0,171
grid,0,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,453980850,463872772,48664.1,2429908,463872773,9803810000.0,463872773,9668310000.0,464,4210340.0,0,0.0,9737320,456836253,202951000.0,19476300000.0,172
grid,0,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6095000,9366366,662.952,2429908,9366367,172317000.0,6095000,103376000.0,0,0.0,0,0.0,0,2864530,0.0,275693000.0,173
grid,0,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,371257402,379542316,39106.2,2429908,379542317,7781330000.0,379542317,7458490000.0,612,3826830.0,0,0.0,8132356,372586633,159811000.0,15243700000.0,174
grid,0,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6095000,9366366,649.49,2429908,9366367,171928000.0,6095000,102987000.0,0,0.0,0,0.0,0,2864530,0.0,274914000.0,175
grid,0,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,356399301,364659897,36914.1,2429908,364659898,7321860000.0,364659898,6866490000.0,564,3016200.0,0,0.0,7716740,357881685,145305000.0,14191400000.0,176
grid,0,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6095000,9366366,664.758,2429908,9366367,174008000.0,6095000,104336000.0,0,0.0,0,0.0,0,2864530,0.0,278344000.0,177
grid,0,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,352459162,361545009,36577.8,2429908,361545010,7244440000.0,361545010,6728860000.0,583,2950620.0,0,0.0,8507427,354784010,158335000.0,13976300000.0,178
grid,0,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6095000,9366366,666.346,2429908,9366367,176333000.0,6095000,105065000.0,0,0.0,0,0.0,0,2864530,0.0,281399000.0,179
grid,0,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,334478609,341863165,34410.0,2429908,341863166,6800330000.0,341863166,6299550000.0,538,2671080.0,0,0.0,6775997,335077288,124862000.0,13102600000.0,180
grid,1,A* with IndexedHeap (D=2),20000,6804541,10459885,1883.89,2583136,7257218,711378000.0,6804541,503631000.0,0,0.0,3202668,203855000.0,0,3202668,0.0,1418860000.0,181
grid,1,ANA* with IndexedHeap (D=2),20000,582826717,595850361,100780.0,2583136,582953140,28500100000.0,582953140,37044600000.0,780,475940000.0,12897222,636281000.0,0,588157820,0.0,66656900000.0,182
grid,1,ANA* with BucketHeap (D=2),20000,617147425,628258994,82945.9,2583136,628258995,15159700000.0,628258995,25243600000.0,741,8720190.0,0,0.0,10967630,621067894,440682000.0,40412000000.0,183
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",20000,6079414,9344291,682.868,2583136,9344292,174326000.0,6079414,127131000.0,0,0.0,0,0.0,0,2859627,0.0,301458000.0,184
grid,1,"ANA* with RealBucketHeap (a=1, b=1, D=2)",20000,631460378,644448524,85859.8,2583136,644448525,17059800000.0,644448525,25427600000.0,748,9318650.0,0,0.0,12646588,637273790,498988000.0,42496700000.0,185
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",20000,6079414,9344291,668.78,2583136,9344292,176466000.0,6079414,105396000.0,0,0.0,0,0.0,0,2859627,0.0,281862000.0,186
grid,1,"ANA* with RealBucketHeap (a=25, b=1, D=2)",20000,410004120,418918477,44595.6,2583136,418918478,8959460000.0,418918478,8851810000.0,671,5070490.0,0,0.0,8770358,412006173,185319000.0,17816300000.0,187
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",20000,6079414,9344291,673.276,2583136,9344292,175983000.0,6079414,105288000.0,0,0.0,0,0.0,0,2859627,0.0,281271000.0,188
grid,1,"ANA* with RealBucketHeap (a=50, b=1, D=2)",20000,377015419,385950147,39911.3,2583136,385950148,7926290000.0,385950148,7595020000.0,654,4104420.0,0,0.0,8772861,379028103,172639000.0,15525400000.0,189
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",20000,6079414,9344291,657.86,2583136,9344292,172185000.0,6079414,102037000.0,0,0.0,0,0.0,0,2859627,0.0,274222000.0,190
grid,1,"ANA* with RealBucketHeap (a=100, b=1, D=2)",20000,350868078,359397260,36640.5,2583136,359397261,7268610000.0,359397261,6795140000.0,536,2937580.0,0,0.0,8314863,352465044,157209000.0,14066700000.0,191
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",20000,6079414,9344291,657.067,2583136,9344292,173468000.0,6079414,102669000.0,0,0.0,0,0.0,0,2859627,0.0,276137000.0,192
grid,1,"ANA* with RealBucketHeap (a=150, b=1, D=2)",20000,332645324,340447887,34327.5,2583136,340447888,6803060000.0,340447888,6318850000.0,576,2881660.0,0,0.0,7613775,333695246,141315000.0,13124800000.0,193
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",20000,6079414,9344291,663.335,2583136,9344292,173822000.0,6079414,102991000.0,0,0.0,0,0.0,0,2859627,0.0,276813000.0,194
grid,1,"ANA* with RealBucketHeap (a=200, b=1, D=2)",20000,326164435,333952244,33417.4,2583136,333952245,6613400000.0,333952245,6114290000.0,596,2832750.0,0,0.0,7449438,327203880,136391000.0,12730500000.0,195
grid,2,A* with IndexedHeap (D=2),19998,6457110,9921242,1791.56,2583136,6889226,691978000.0,6457110,471810000.0,0,0.0,3032017,190506000.0,0,3032017,0.0,1354290000.0,196
grid,2,ANA* with IndexedHeap (D=2),19998,656353598,667950322,112848.0,2583136,656448073,32037100000.0,656448073,41495800000.0,777,472127000.0,11502250,529819000.0,0,660569686,0.0,74534800000.0,197
grid,2,ANA* with BucketHeap (D=2),19998,589931533,603417095,78984.8,2583136,603417096,14568900000.0,603417096,23999900000.0,635,7217020.0,0,0.0,13011321,596527855,517503000.0,38576000000.0,198
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5931246,9113474,681.356,2583136,9113475,173934000.0,5931246,127562000.0,0,0.0,0,0.0,0,2785551,0.0,301496000.0,199
grid,2,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,593518008,606942234,81321.9,2583136,606942235,16180700000.0,606942235,23976500000.0,643,7748390.0,0,0.0,12950498,600060014,511594000.0,40165000000.0,200
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5931246,9113474,683.194,2583136,9113475,181498000.0,5931246,108403000.0,0,0.0,0,0.0,0,2785551,0.0,289901000.0,201
grid,2,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,395926763,404563255,42843.3,2583136,404563256,8607120000.0,404563256,8479760000.0,766,5460900.0,0,0.0,8487107,397946017,177892000.0,17092300000.0,202
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5931246,9113474,641.49,2583136,9113475,170904000.0,5931246,101301000.0,0,0.0,0,0.0,0,2785551,0.0,272205000.0,203
grid,2,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,347194167,355533774,36675.0,2583136,355533775,7278100000.0,355533775,6997060000.0,668,3864820.0,0,0.0,8167727,348922570,160744000.0,14279000000.0,204
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5931246,9113474,643.616,2583136,9113475,170285000.0,5931246,100791000.0,0,0.0,0,0.0,0,2785551,0.0,271076000.0,205
grid,2,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,340341277,348404526,35866.8,2583136,348404527,6999560000.0,348404527,6561300000.0,518,2946070.0,0,0.0,7880431,341788367,148408000.0,13563800000.0,206
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5931246,9113474,645.41,2583136,9113475,171315000.0,5931246,100603000.0,0,0.0,0,0.0,0,2785551,0.0,271918000.0,207
grid,2,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,319403458,325031719,32875.5,2583136,325031720,6490730000.0,325031720,6029070000.0,586,2912600.0,0,0.0,5474365,318423927,101545000.0,12522700000.0,208
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5931246,9113474,644.614,2583136,9113475,170893000.0,5931246,101911000.0,0,0.0,0,0.0,0,2785551,0.0,272804000.0,209
grid,2,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,328945011,336971484,33801.2,2583136,336971485,6650890000.0,336971485,6164340000.0,563,2697430.0,0,0.0,7794841,330355775,142594000.0,12817900000.0,210
grid,3,A* with IndexedHeap (D=2),19998,5886082,9043105,1689.62,2583136,6282295,683039000.0,5886082,435111000.0,0,0.0,2760811,172814000.0,0,2760811,0.0,1290960000.0,211
grid,3,ANA* with IndexedHeap (D=2),19998,571416410,581479900,98708.1,2583136,571494274,27988400000.0,571494274,36342400000.0,658,469151000.0,9985627,458758000.0,0,574615720,0.0,65258700000.0,212
grid,3,ANA* with BucketHeap (D=2),19998,623389765,636756547,84448.4,2583136,636756548,15449700000.0,636756548,25811500000.0,714,8615140.0,0,0.0,13208974,629730333,535438000.0,41269800000.0,213
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5804799,8922381,662.503,2583136,8922382,167796000.0,5804799,121778000.0,0,0.0,0,0.0,0,2727766,0.0,289574000.0,214
grid,3,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,622007899,635496449,84980.6,2583136,635496450,16814000000.0,635496450,25132800000.0,705,9042130.0,0,0.0,13330462,628459499,527198000.0,41955900000.0,215
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5804799,8922381,650.104,2583136,8922382,169499000.0,5804799,101789000.0,0,0.0,0,0.0,0,2727766,0.0,271289000.0,216
grid,3,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,435837001,446371711,47151.3,2583136,446371712,9476950000.0,446371712,9336600000.0,696,5756410.0,0,0.0,10399589,439598443,217525000.0,18819300000.0,217
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5804799,8922381,636.124,2583136,8922382,166547000.0,5804799,99058500.0,0,0.0,0,0.0,0,2727766,0.0,265606000.0,218
grid,3,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,393034023,404395274,41667.3,2583136,404395275,8293120000.0,404395275,7928180000.0,623,4316110.0,0,0.0,11072063,397703179,217068000.0,16225600000.0,219
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5804799,8922381,625.363,2583136,8922382,165048000.0,5804799,98824200.0,0,0.0,0,0.0,0,2727766,0.0,263872000.0,220
grid,3,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,347838560,357536684,36271.6,2583136,357536685,7180410000.0,357536685,6715630000.0,595,3346910.0,0,0.0,9409922,351083376,176747000.0,13899400000.0,221
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5804799,8922381,623.049,2583136,8922382,164924000.0,5804799,98259600.0,0,0.0,0,0.0,0,2727766,0.0,263183000.0,222
grid,3,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,315549942,323797406,32699.2,2583136,323797407,6459280000.0,323797407,6001640000.0,592,2934170.0,0,0.0,7817898,317344798,144906000.0,12463900000.0,223
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5804799,8922381,633.156,2583136,8922382,168987000.0,5804799,98379000.0,0,0.0,0,0.0,0,2727766,0.0,267366000.0,224
grid,3,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,324203393,329886105,33527.3,2583136,329886106,6606490000.0,329886106,6096170000.0,563,2727170.0,0,0.0,5533155,323432071,102251000.0,12705400000.0,225
grid,4,A* with IndexedHeap (D=2),19998,6102159,9378464,1798.1,2583136,6509024,711373000.0,6102159,458906000.0,0,0.0,2869441,181967000.0,0,2869441,0.0,1352250000.0,226
grid,4,ANA* with IndexedHeap (D=2),19998,635458394,647561971,109952.0,2583136,635550868,31187200000.0,635550868,40488000000.0,766,479688000.0,12011104,560802000.0,0,640306989,0.0,72715700000.0,227
grid,4,ANA* with BucketHeap (D=2),19998,632738151,646523228,83985.3,2583136,646523229,15506200000.0,646523229,25525800000.0,700,8933070.0,0,0.0,13456466,639891190,531284000.0,41040900000.0,228
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5658328,8695532,635.625,2583136,8695533,162025000.0,5658328,117678000.0,0,0.0,0,0.0,0,2656044,0.0,279702000.0,229
grid,4,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,632739252,646524692,85221.0,2583136,646524693,16974700000.0,646524693,25144100000.0,700,8964680.0,0,0.0,13456820,639892641,523352000.0,42127800000.0,230
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5658328,8695532,618.643,2583136,8695533,162018000.0,5658328,97940300.0,0,0.0,0,0.0,0,2656044,0.0,259958000.0,231
grid,4,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,423838389,434173724,45571.5,2583136,434173725,9223780000.0,434173725,9070910000.0,623,4879180.0,0,0.0,10139716,427872622,211843000.0,18299600000.0,232
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5658328,8695532,619.572,2583136,8695533,162647000.0,5658328,99574900.0,0,0.0,0,0.0,0,2656044,0.0,262222000.0,233
grid,4,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,372626756,383432330,39558.3,2583136,383432331,7897810000.0,383432331,7543310000.0,566,3958040.0,0,0.0,10501744,377131776,206602000.0,15445100000.0,234
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5658328,8695532,605.559,2583136,8695533,160742000.0,5658328,96117300.0,0,0.0,0,0.0,0,2656044,0.0,256859000.0,235
grid,4,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,359851296,370250610,37574.2,2583136,370250611,7461970000.0,370250611,7024980000.0,588,3210100.0,0,0.0,9905506,363948972,187943000.0,14490200000.0,236
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5658328,8695532,609.727,2583136,8695533,161178000.0,5658328,96225700.0,0,0.0,0,0.0,0,2656044,0.0,257404000.0,237
grid,4,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,334263640,342791804,34321.3,2583136,342791805,6801500000.0,342791805,6320630000.0,546,2834610.0,0,0.0,8029332,336483635,148050000.0,13125000000.0,238
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5658328,8695532,612.599,2583136,8695533,161207000.0,5658328,96149100.0,0,0.0,0,0.0,0,2656044,0.0,257356000.0,239
grid,4,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,342494760,350845466,35112.6,2583136,350845467,6938080000.0,350845467,6433620000.0,514,2549970.0,0,0.0,7820665,344535763,143411000.0,13374300000.0,240
grid,5,A* with IndexedHeap (D=2),19998,5828170,8959059,1653.52,2583136,6216451,679906000.0,5828170,415677000.0,0,0.0,2742609,164690000.0,0,2742609,0.0,1260270000.0,241
grid,5,ANA* with IndexedHeap (D=2),19998,635124498,648524271,109491.0,2583136,635208947,31114800000.0,635208947,40336100000.0,631,420506000.0,13315325,632004000.0,0,641518734,0.0,72503400000.0,242
grid,5,ANA* with BucketHeap (D=2),19998,597898178,609927180,79829.1,2583136,609927181,14670300000.0,609927181,24288100000.0,510,6064180.0,0,0.0,11855406,602680039,472099000.0,38964500000.0,243
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6395851,9828286,727.493,2583136,9828287,184408000.0,6395851,133327000.0,0,0.0,0,0.0,0,3007082,0.0,317734000.0,244
grid,5,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,597819638,609883258,81913.3,2583136,609883259,16263000000.0,609883259,24174700000.0,509,7229880.0,0,0.0,11889955,602636112,471297000.0,40444900000.0,245
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6395851,9828286,694.752,2583136,9828287,182311000.0,6395851,109402000.0,0,0.0,0,0.0,0,3007082,0.0,291713000.0,246
grid,5,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,440358294,449601264,47640.6,2583136,449601265,9595180000.0,449601265,9434080000.0,556,4124800.0,0,0.0,9078305,442499199,190492000.0,19033400000.0,247
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6395851,9828286,690.501,2583136,9828287,182094000.0,6395851,110511000.0,0,0.0,0,0.0,0,3007082,0.0,292605000.0,248
grid,5,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,409667148,421081948,43960.5,2583136,421081949,8651050000.0,421081949,8273600000.0,402,2643690.0,0,0.0,11163702,413985862,219349000.0,16927300000.0,249
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6395851,9828286,693.429,2583136,9828287,180735000.0,6395851,108625000.0,0,0.0,0,0.0,0,3007082,0.0,289360000.0,250
grid,5,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,374836276,384551476,39157.8,2583136,384551477,7755120000.0,384551477,7293310000.0,341,1997560.0,0,0.0,9421344,377446705,178683000.0,15050400000.0,251
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6395851,9828286,690.395,2583136,9828287,181844000.0,6395851,108114000.0,0,0.0,0,0.0,0,3007082,0.0,289959000.0,252
grid,5,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,356984232,364467151,36620.1,2583136,364467152,7235980000.0,364467152,6717060000.0,597,3143350.0,0,0.0,7231430,357365040,133274000.0,13956200000.0,253
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6395851,9828286,690.427,2583136,9828287,182141000.0,6395851,108497000.0,0,0.0,0,0.0,0,3007082,0.0,290639000.0,254
grid,5,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,362014213,370857919,37274.8,2583136,370857920,7357730000.0,370857920,6790930000.0,482,2561240.0,0,0.0,8435653,363756938,154469000.0,14151200000.0,255
grid,6,A* with IndexedHeap (D=2),19998,6405462,9843777,1779.79,2583136,6833908,697677000.0,6405462,459158000.0,0,0.0,3009870,189159000.0,0,3009870,0.0,1345990000.0,256
grid,6,ANA* with IndexedHeap (D=2),19998,608040454,619856239,104911.0,2583136,608117231,29614200000.0,608117231,38635500000.0,735,453826000.0,11739009,552826000.0,0,612643655,0.0,69256400000.0,257
grid,6,ANA* with BucketHeap (D=2),19998,551619011,562066983,75678.1,2583136,562066984,13815500000.0,562066984,22986500000.0,489,5683860.0,0,0.0,10293711,555142066,420975000.0,36807700000.0,258
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6133307,9424869,704.179,2583136,9424870,177896000.0,6133307,129152000.0,0,0.0,0,0.0,0,2880479,0.0,307048000.0,259
