environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns
random_grid,14,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21265,120896414,130804287,13943,2699340,130804288,3.12375e+09,130804288,3.03985e+09,270,2.63782e+07,0,0,9904340,110843486,2.30174e+08,6.18998e+09
random_grid,14,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21265,141580082,153085293,15992.2,2699340,153085294,3.53638e+09,153085294,3.41268e+09,247,3.66802e+07,0,0,11502723,133124492,2.56427e+08,6.98575e+09
random_grid,14,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21265,148328541,160792219,16275.7,2699340,160792220,3.54028e+09,160792220,3.42115e+09,182,2.42029e+07,0,0,12460235,140831418,2.65114e+08,6.98563e+09
random_grid,15,"ANA* with IndexedHeap (D=2)",21243,52274479,60057766,10828.1,2699340,52274481,1.98245e+09,52274481,4.08071e+09,850,3.02543e+08,7783286,3.0508e+08,0,40099994,0,6.67078e+09
random_grid,15,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21243,37431230,44246488,11753.6,2699340,44246489,3.08965e+09,44246489,4.7288e+09,460,5.15772e+07,0,0,6814947,24288716,7.2834e+08,7.87002e+09
random_grid,15,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21243,56653362,63947323,8928.06,2699340,63947324,2.22709e+09,63947324,2.36846e+09,690,4.75838e+07,0,0,7292858,43989550,2.7011e+08,4.64313e+09
random_grid,15,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21243,70967772,78709990,9703.4,2699340,78709991,2.30085e+09,78709991,2.39279e+09,776,6.44581e+07,0,0,7740522,58752217,2.35313e+08,4.7581e+09
random_grid,15,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21243,93837075,102874700,11408.1,2699340,102874701,2.60223e+09,102874701,2.59177e+09,451,4.25572e+07,0,0,9035988,82916927,2.27648e+08,5.23655e+09
random_grid,15,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21243,116075578,126782426,13682.8,2699340,126782427,3.04454e+09,126782427,2.98649e+09,559,6.20959e+07,0,0,10702416,106824653,2.52107e+08,6.09312e+09
random_grid,15,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21243,128809295,140481365,14735.8,2699340,140481366,3.24581e+09,140481366,3.12437e+09,368,5.16044e+07,0,0,11668581,120523592,2.59515e+08,6.42178e+09
random_grid,15,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21243,133224487,145513803,14983.4,2699340,145513804,3.23675e+09,145513804,3.08297e+09,268,3.58595e+07,0,0,12286168,125556030,2.60305e+08,6.35558e+09
random_grid,16,"ANA* with IndexedHeap (D=2)",21263,57847003,65487300,12147.3,2699340,57847007,2.22292e+09,57847007,4.59684e+09,1466,5.33122e+08,7640294,3.10051e+08,0,45531131,0,7.66294e+09
random_grid,16,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21263,42117804,48971610,12532.8,2699340,48971611,3.21446e+09,48971611,5.07289e+09,656,7.32122e+07,0,0,6853490,29015441,7.09942e+08,8.36056e+09
random_grid,16,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21263,52722098,59310274,8274.85,2699340,59310275,2.05797e+09,59310275,2.20487e+09,674,4.26734e+07,0,0,6587020,39354105,2.44873e+08,4.30551e+09
random_grid,16,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21263,65322210,72548418,9014.35,2699340,72548419,2.13652e+09,72548419,2.23094e+09,735,6.09957e+07,0,0,7224393,52592249,2.22157e+08,4.42845e+09
random_grid,16,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21263,93007090,101594771,11306.6,2699340,101594772,2.59646e+09,101594772,2.58577e+09,264,2.94432e+07,0,0,8586210,81638602,2.18535e+08,5.21168e+09
random_grid,16,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21263,99498643,109036947,11550.3,2699340,109036948,2.57544e+09,109036948,2.492e+09,278,2.87298e+07,0,0,9535087,89080778,2.17921e+08,5.09617e+09
random_grid,16,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21263,114810495,125556029,13039,2699340,125556030,2.87605e+09,125556030,2.75646e+09,231,2.82987e+07,0,0,10741656,105599860,2.35823e+08,5.66081e+09
random_grid,16,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21263,126966399,138795215,14201.8,2699340,138795216,3.09216e+09,138795216,2.95957e+09,200,2.48e+07,0,0,11823377,118839046,2.52113e+08,6.07653e+09
